USER_ID,PRODUCT_ID,GENDER,AGE,OCCUPATION,CITY_CATEGORY,STAY_IN_CURRENT_CITY_YEARS,MARITAL_STATUS,PURCHASE
1002122,P00255842,M,36-45,12,C,4+,1,20793
1002592,P00300942,M,51-55,7,B,1,1,16181
1002592,P00259942,M,51-55,7,B,1,1,20752
1002592,P00302642,M,51-55,7,B,1,1,12294
1002592,P00246942,M,51-55,7,B,1,1,13243
1001482,P00255842,M,26-35,7,C,3,0,20807
1001820,P00288642,M,26-35,20,B,1,1,20511
1002636,P00255842,M,18-25,12,C,4+,1,20700
1001498,P00174842,M,18-25,4,A,2,0,10536
1001856,P00331842,M,55+,7,C,3,1,20628
1002162,P00115842,F,0-17,10,C,2,0,16534
1002172,P00312842,M,18-25,20,B,2,0,8366
1002172,P00263442,M,18-25,20,B,2,0,4250
1002656,P00288642,M,55+,13,C,2,1,20734
1002664,P00327342,M,36-45,7,B,1,0,20216
1001524,P00263442,M,18-25,4,B,1,0,16415
1001546,P00302642,M,26-35,4,A,4+,1,12560
1000484,P00325242,F,0-17,10,A,2,0,16402
1000496,P00090542,M,18-25,4,A,3,0,20831
1000148,P00246842,M,51-55,17,B,3,1,10290
1000518,P00250342,F,36-45,12,C,4+,0,16255
1000524,P00332442,M,18-25,0,A,0,0,12317
1000524,P00286142,M,18-25,0,A,0,0,16455
1000902,P00298442,M,55+,0,C,1,1,16635
1000904,P00207442,M,36-45,20,B,4+,0,8857
1005848,P00090542,M,51-55,20,A,0,1,20912
1005878,P00031142,F,26-35,0,A,4+,1,20725
1000182,P00325242,M,18-25,4,C,0,0,8172
1000192,P00288642,M,18-25,1,B,2,0,16785
1000566,P00263542,M,26-35,17,A,3,0,12115
1005892,P00174842,M,46-50,2,C,4+,0,12988
1000208,P00255842,M,36-45,17,C,1,1,16191
1000216,P00263542,M,46-50,13,B,1,0,12593
1000582,P00255842,M,18-25,4,C,4+,0,20684
1005916,P00250342,M,51-55,20,B,1,1,8382
1000970,P00132442,M,26-35,0,B,4+,1,4606
1005940,P00298442,M,51-55,12,C,1,1,16343
1005942,P00199842,M,46-50,1,C,4+,0,12466
1005948,P00090542,M,55+,13,B,0,0,20224
1005950,P00298542,M,26-35,4,B,2,1,12205
1000644,P00064442,M,26-35,20,C,2,1,2616
1000648,P00115842,F,26-35,12,B,1,1,16302
1000654,P00047742,M,51-55,7,C,4+,1,8717
1000996,P00255842,M,26-35,17,A,4+,1,16791
1001006,P00255842,M,18-25,4,C,4+,0,16705
1001010,P00298442,M,26-35,0,A,1,0,12355
1005954,P00298442,M,46-50,11,A,2,1,4515
1005960,P00250342,F,46-50,0,C,1,1,16639
1005964,P00263442,M,18-25,5,B,1,0,16526
1000274,P00250342,M,18-25,4,A,4+,0,16487
1000274,P00255842,M,18-25,4,A,4+,0,20763
1000678,P00254942,M,26-35,0,A,0,1,16266
1001038,P00250342,F,55+,15,C,2,1,16763
1001040,P00300042,M,26-35,11,C,1,1,12605
1001050,P00348742,M,26-35,1,B,1,0,12614
1001050,P00263542,M,26-35,1,B,1,0,8486
1005990,P00261542,F,26-35,20,B,1,1,16591
1005990,P00300042,F,26-35,20,B,1,1,12474
1005992,P00250342,F,18-25,4,C,4+,0,16216
1000692,P00002342,F,26-35,0,A,0,1,12701
1000698,P00255842,M,18-25,4,A,1,0,16362
1000704,P00263542,F,36-45,8,C,2,0,16826
1005996,P00300042,F,26-35,0,B,1,1,16469
1005996,P00263442,F,26-35,0,B,1,1,16183
1006000,P00090542,M,46-50,17,B,2,1,12133
1006016,P00255842,M,46-50,1,B,1,1,16445
1000710,P00163042,M,26-35,20,A,4+,0,8593
1000344,P00298442,M,36-45,14,C,1,1,16935
1000736,P00115842,M,18-25,12,C,0,1,20754
1000746,P00250342,F,18-25,19,B,3,0,12253
1000746,P00074042,F,18-25,19,B,3,0,4223
1005698,P00207442,M,36-45,14,B,3,0,20358
1005714,P00332442,M,36-45,2,B,1,0,12504
1006040,P00255842,M,26-35,6,B,2,0,16875
1000356,P00231242,M,55+,20,C,0,1,20566
1000368,P00301542,M,26-35,0,C,1,0,12173
1000752,P00284242,F,26-35,3,A,3,0,16867
1000754,P00263442,M,36-45,7,C,3,0,12659
1005722,P00115842,M,26-35,20,A,2,1,16766
1000026,P00288642,M,26-35,7,B,2,1,16208
1000026,P00052742,M,26-35,7,B,2,1,12653
1000036,P00327342,M,26-35,3,B,0,0,20342
1000048,P00355642,M,26-35,4,B,3,1,12614
1005754,P00255842,F,18-25,1,A,2,0,16800
1000050,P00002342,F,26-35,2,A,1,1,12188
1000058,P00255842,M,26-35,2,B,3,0,20753
1000062,P00332442,F,36-45,3,A,1,0,12788
1000062,P00200342,F,36-45,3,A,1,0,20442
1000064,P00279442,M,18-25,1,A,1,1,12710
1000424,P00263442,M,26-35,17,A,3,0,8330
1000424,P00203142,M,26-35,17,A,3,0,16241
1000424,P00200342,M,26-35,17,A,3,0,20211
1000424,P00312842,M,26-35,17,A,3,0,12580
1000424,P00046942,M,26-35,17,A,3,0,12549
1000798,P00288642,F,26-35,20,C,1,1,8554
1000812,P00300042,M,26-35,6,C,2,0,16226
1000812,P00255842,M,26-35,6,C,2,0,20343
1005780,P00002342,M,18-25,17,B,1,0,20300
1000090,P00255842,M,55+,13,C,1,0,16519
1000090,P00231242,M,55+,13,C,1,0,12195
1000102,P00203142,M,36-45,19,C,3,0,16679
1000446,P00031142,F,51-55,0,C,2,0,20752
1000822,P00250342,F,26-35,1,B,0,1,12214
1000464,P00115842,F,18-25,4,A,3,0,16391
1000480,P00325242,F,18-25,4,C,1,0,4183
1000482,P00288742,M,26-35,14,A,2,1,12528
1000846,P00255842,M,26-35,5,C,3,1,16838
1000850,P00284242,M,36-45,0,A,3,1,16643
1005094,P00263442,M,18-25,10,C,4+,1,12211
1004344,P00199642,M,26-35,1,A,4+,0,20667
1004344,P00090542,M,26-35,1,A,4+,0,12447
1004710,P00339442,F,36-45,16,B,2,0,16510
1004710,P00255842,F,36-45,16,B,2,0,16593
1005506,P00325242,F,18-25,14,A,1,0,8460
1005518,P00288742,M,51-55,17,B,3,1,16937
1005522,P00074042,M,26-35,14,B,0,0,16459
1004380,P00255842,F,26-35,1,C,1,0,20539
1004728,P00255842,M,26-35,19,B,3,0,12841
1004732,P00036442,M,26-35,14,B,2,1,16170
1004734,P00279442,M,51-55,1,B,1,1,16784
1004736,P00261542,M,18-25,20,A,1,1,20509
1005114,P00115842,F,0-17,10,C,2,0,20567
1005124,P00124642,M,36-45,2,B,1,0,12470
1005142,P00325242,M,26-35,1,B,1,1,16308
1005142,P00313942,M,26-35,1,B,1,1,5371
1005528,P00255842,M,51-55,1,C,3,1,16290
1004386,P00124642,M,26-35,5,B,1,0,12136
1004404,P00301542,M,26-35,1,B,1,0,4565
1004758,P00279442,F,55+,13,C,1,1,16161
1005156,P00327342,M,18-25,14,A,1,1,20856
1005542,P00339442,M,46-50,7,C,1,1,20243
1005542,P00313942,M,46-50,7,C,1,1,13176
1004414,P00359142,M,26-35,4,C,2,0,12639
1004780,P00115842,M,26-35,12,A,3,0,20467
1004790,P00115842,F,26-35,2,A,4+,1,20385
1004790,P00018542,F,26-35,2,A,4+,1,8853
1005182,P00124642,F,36-45,7,B,4+,1,16473
1005198,P00255842,F,18-25,4,B,0,0,16657
1005210,P00344542,F,36-45,17,A,3,0,16637
1005220,P00031142,M,26-35,7,B,4+,0,16141
1005560,P00261542,F,36-45,17,C,4+,1,20773
1005584,P00255842,F,51-55,0,A,4+,0,4406
1004448,P00332442,M,26-35,14,A,0,0,12535
1004448,P00259942,M,26-35,14,A,0,0,16674
1004824,P00031142,M,26-35,7,C,2,0,16910
1004826,P00279442,M,46-50,12,C,1,1,8180
1004836,P00263442,F,46-50,16,C,3,1,16480
1004836,P00250342,F,46-50,16,C,3,1,20686
1005604,P00259942,M,36-45,15,C,3,0,12647
1005612,P00255842,F,26-35,1,A,2,0,12599
1004472,P00259942,F,46-50,16,B,0,1,16832
1004482,P00047742,F,36-45,1,A,1,0,12115
1004868,P00355642,M,36-45,17,C,1,1,16452
1005276,P00255842,F,26-35,4,B,1,1,16333
1005276,P00124642,F,26-35,4,B,1,1,16680
1005636,P00286142,M,26-35,7,A,0,1,16314
1005636,P00203042,M,26-35,7,A,0,1,16409
1004490,P00152542,M,36-45,5,B,1,0,12692
1004496,P00255842,M,46-50,2,C,4+,0,20466
1004496,P00149842,M,46-50,2,C,4+,0,12499
1004498,P00355642,M,51-55,7,C,1,1,20389
1004888,P00277242,F,55+,0,B,4+,0,20166
1005312,P00344542,M,26-35,1,A,1,0,16715
1005312,P00200342,M,26-35,1,A,1,0,16175
1004506,P00301542,M,51-55,16,B,2,0,8750
1004506,P00339442,M,51-55,16,B,2,0,16336
1004204,P00288742,M,36-45,7,C,4+,0,20933
1004214,P00312842,F,26-35,0,C,0,0,12829
1004534,P00255842,M,18-25,4,C,1,0,20511
1004952,P00255842,F,26-35,14,A,1,1,20236
1004226,P00255842,F,36-45,6,C,1,0,20222
1004550,P00263442,M,18-25,16,C,1,0,16542
1004556,P00261542,M,46-50,16,C,4+,0,16658
1004956,P00331842,M,36-45,15,B,1,1,16606
1004250,P00355642,F,51-55,0,C,4+,1,16216
1004252,P00231242,F,36-45,3,B,3,0,12177
1004252,P00302642,F,36-45,3,B,3,0,12320
1004578,P00344542,M,26-35,0,A,4+,0,20661
1004578,P00259942,M,26-35,0,A,4+,0,16681
1004980,P00207442,M,26-35,1,B,0,0,16433
1004980,P00298442,M,26-35,1,B,0,0,12691
1005378,P00246842,M,36-45,18,A,1,0,10387
1005378,P00339442,M,36-45,18,A,1,0,16909
1005382,P00255842,M,18-25,4,C,0,1,20424
1005394,P00285242,M,18-25,0,A,2,0,10392
1004602,P00115842,M,36-45,7,B,2,0,12268
1005420,P00255842,F,0-17,19,B,4+,0,4547
1005426,P00259942,M,26-35,14,C,1,0,16426
1004296,P00246942,M,55+,6,C,2,1,10480
1004302,P00250342,M,51-55,1,C,1,0,16508
1004626,P00124642,M,26-35,14,B,4+,0,12226
1004308,P00300042,M,26-35,0,C,4+,0,12819
1004310,P00255842,M,26-35,4,C,2,1,16593
1004652,P00284242,F,26-35,7,B,1,0,16149
1004664,P00250342,F,46-50,7,A,4+,1,16299
1005046,P00255842,M,26-35,16,A,0,0,16860
1005046,P00288742,M,26-35,16,A,0,0,16341
1005054,P00327342,M,36-45,2,B,0,0,16785
1005060,P00255842,M,46-50,17,C,0,0,8821
1005458,P00031142,F,18-25,2,A,1,0,20453
1005458,P00225442,F,18-25,2,A,1,0,8816
1005470,P00255842,M,55+,7,C,3,0,16811
1004322,P00302642,F,51-55,6,B,1,0,20613
1005070,P00288642,M,26-35,2,A,0,0,16913
1005074,P00255842,M,0-17,0,B,2,0,12895
1005074,P00288642,M,0-17,0,B,2,0,16760
1003368,P00231242,M,26-35,14,C,1,1,12820
1002664,P00288642,M,36-45,7,B,1,0,16333
1003014,P00254942,M,36-45,7,B,4+,1,16372
1003026,P00255842,F,18-25,4,B,1,0,8770
1003026,P00052742,F,18-25,4,B,1,0,4492
1003384,P00250342,M,36-45,7,C,1,0,8300
1002670,P00285242,M,36-45,6,B,1,0,10542
1003036,P00339442,M,55+,13,C,1,0,20689
1003044,P00054142,M,36-45,16,C,1,1,16140
1003412,P00312842,M,26-35,18,C,1,0,12241
1002724,P00250342,F,46-50,2,A,3,1,12813
1003426,P00286142,M,26-35,20,B,1,0,20712
1003426,P00259942,M,26-35,20,B,1,0,16294
1003430,P00255842,F,46-50,1,B,1,1,20637
1003720,P00348742,M,46-50,7,C,1,0,20971
1003724,P00298542,M,36-45,6,B,4+,0,16892
1003728,P00263442,M,18-25,4,B,1,0,20252
1002746,P00250342,M,51-55,14,C,3,1,16438
1003074,P00255842,M,26-35,0,C,4+,1,20659
1003082,P00279442,F,36-45,6,B,1,0,8082
1003082,P00259942,F,36-45,6,B,1,0,12589
1003450,P00255842,M,26-35,5,B,3,0,12190
1003454,P00001842,M,18-25,0,A,1,1,20745
1003778,P00332442,M,26-35,0,B,4+,1,12515
1003778,P00263442,M,26-35,0,B,4+,1,16663
1003804,P00017842,M,26-35,6,B,3,0,12555
1003464,P00149842,F,26-35,14,B,4+,1,16363
1003732,P00255842,M,26-35,17,B,0,1,20375
1003752,P00174842,F,18-25,1,B,4+,0,10262
1002798,P00255842,M,36-45,20,B,1,0,20810
1003128,P00174842,M,18-25,2,B,3,0,12779
1003154,P00200342,F,26-35,4,A,0,0,16150
1003154,P00124642,F,26-35,4,A,0,0,12788
1003476,P00203142,M,51-55,0,B,2,1,20579
1003476,P00285242,M,51-55,0,B,2,1,12790
1003756,P00259942,M,18-25,12,B,4+,0,16464
1003762,P00203142,M,51-55,6,B,0,1,12379
1003772,P00174842,M,36-45,17,B,0,1,10349
1003774,P00255842,M,26-35,0,C,3,0,20631
1002808,P00115842,M,55+,16,A,3,0,16744
1002818,P00255842,M,26-35,12,B,2,0,16319
1002820,P00250342,F,36-45,0,A,2,0,16440
1002820,P00157242,F,36-45,0,A,2,0,8814
1002820,P00344542,F,36-45,0,A,2,0,12325
1003158,P00031142,M,26-35,15,B,1,0,20897
1003494,P00279442,M,26-35,1,C,0,1,16215
1003808,P00124642,M,26-35,7,A,2,1,12491
1002854,P00263542,F,18-25,4,B,1,0,4729
1002860,P00331842,M,36-45,17,A,2,0,16674
1002864,P00250342,F,36-45,3,C,1,0,20523
1002874,P00348742,F,36-45,20,B,1,0,12524
1003526,P00152542,M,36-45,2,B,1,1,12260
1003526,P00279742,M,36-45,2,B,1,1,8345
1003526,P00298442,M,36-45,2,B,1,1,12282
1003526,P00093042,M,36-45,2,B,1,1,12572
1003536,P00263542,M,18-25,4,C,0,0,16533
1003224,P00047742,F,26-35,14,A,3,1,12697
1003224,P00300042,F,26-35,14,A,3,1,16731
1003224,P00301542,F,26-35,14,A,3,1,16387
1003562,P00259942,F,26-35,6,B,4+,0,12675
1002478,P00174842,M,51-55,1,A,0,0,8060
1002484,P00327342,M,46-50,5,B,0,0,8747
1003574,P00339442,F,36-45,6,A,1,1,12267
1003576,P00261542,M,51-55,7,B,3,1,12303
1003576,P00331842,M,51-55,7,B,3,1,8408
1002504,P00072342,M,26-35,7,A,2,1,7807
1002520,P00199642,F,55+,2,C,3,1,20380
1003280,P00279442,M,26-35,7,B,1,0,8281
1003280,P00263442,M,26-35,7,B,1,0,8172
1003290,P00263542,M,26-35,14,A,1,0,16556
1003292,P00255842,F,51-55,6,B,3,0,16811
1002544,P00086942,M,46-50,1,B,1,0,12535
1002946,P00285242,M,36-45,16,A,0,1,10631
1002946,P00344542,M,36-45,16,A,0,1,12198
1002962,P00204142,M,36-45,3,A,2,0,16271
1002962,P00115842,M,36-45,3,A,2,0,12260
1002962,P00054142,M,36-45,3,A,2,0,8626
1003308,P00263542,F,18-25,20,B,3,1,16384
1003610,P00086942,M,18-25,6,B,4+,0,4790
1003612,P00279442,M,26-35,14,C,1,1,12363
1003614,P00300042,M,26-35,0,B,2,1,8774
1003618,P00261542,M,55+,17,A,4+,1,16573
1003618,P00288742,M,55+,17,A,4+,1,12499
1003618,P00199942,M,55+,17,A,4+,1,12611
1002564,P00259942,F,36-45,20,C,2,1,16661
1002968,P00302642,F,18-25,0,A,2,0,12121
1002970,P00255842,M,18-25,4,A,1,0,20401
1002974,P00255842,M,18-25,4,A,0,0,20803
1002988,P00300042,F,18-25,6,A,1,0,16507
1002990,P00115842,M,36-45,12,B,1,1,16208
1003320,P00300042,M,26-35,1,B,1,1,12870
1002600,P00250342,M,26-35,14,C,1,1,16720
1002604,P00263442,M,26-35,0,B,1,1,12692
1003006,P00255842,M,18-25,4,B,4+,1,20713
1003332,P00279442,M,26-35,7,B,2,1,12832
1003336,P00001842,M,36-45,17,B,2,1,12866
1003342,P00255842,F,26-35,5,C,1,0,20260
1003638,P00246942,M,26-35,2,C,4+,0,7738
1003652,P00074042,M,26-35,12,B,3,0,8787
1003654,P00054842,M,26-35,17,B,3,1,16907
1001884,P00285242,M,46-50,20,B,1,1,7921
1002180,P00288642,M,26-35,12,B,3,1,16536
1001202,P00288742,M,36-45,12,B,0,0,16387
1001560,P00300042,F,26-35,3,B,2,0,12536
1001902,P00325242,M,26-35,19,C,1,0,12397
1001912,P00124642,M,26-35,4,A,1,1,8666
1002212,P00255842,M,18-25,4,A,2,1,20597
1001224,P00255842,M,51-55,13,B,4+,0,20422
1001586,P00288642,M,46-50,7,B,2,1,12422
1001912,P00200542,M,26-35,4,A,1,1,12505
1001922,P00301542,F,26-35,7,B,4+,0,8311
1002222,P00288742,F,46-50,1,B,2,1,4331
1001260,P00046942,M,26-35,17,B,0,0,12450
1001264,P00115842,M,26-35,1,A,3,0,16750
1001606,P00124642,F,36-45,3,A,4+,0,20556
1001938,P00255842,F,26-35,2,C,1,1,20742
1002248,P00250342,F,36-45,12,C,2,0,16747
1001264,P00207442,M,26-35,1,A,3,0,12726
1001264,P00309342,M,26-35,1,A,3,0,8759
1001266,P00255842,M,26-35,4,B,0,1,16781
1001624,P00115842,M,26-35,0,B,1,1,16535
1001628,P00047742,M,18-25,20,B,1,0,16551
1001958,P00279442,F,26-35,1,B,3,0,16502
1001960,P00250342,M,46-50,7,B,3,1,4241
1001962,P00344542,F,18-25,1,B,0,1,4565
1002348,P00298542,M,51-55,12,C,4+,1,12507
1001284,P00288742,M,46-50,16,A,1,1,16938
1001968,P00231242,M,26-35,11,B,2,0,8070
1001974,P00331842,M,36-45,17,B,1,0,12237
1001980,P00288742,M,36-45,7,A,1,0,16857
1002294,P00339442,M,55+,13,B,3,0,16802
1001662,P00288642,M,26-35,12,B,1,1,12168
1001666,P00124642,M,26-35,14,B,3,0,16907
1001984,P00309342,M,18-25,10,B,2,1,16147
1001988,P00255842,F,26-35,1,B,2,0,16227
1002304,P00200042,M,46-50,12,B,2,1,16441
1002314,P00255842,F,26-35,1,A,4+,0,16378
1001324,P00263542,M,36-45,16,B,3,0,16338
1001326,P00255842,F,26-35,0,A,1,0,20526
1001676,P00279442,M,18-25,4,B,4+,0,12773
1001678,P00255842,F,18-25,17,C,1,0,20336
1001680,P00332442,M,26-35,20,A,3,1,20225
1002018,P00199642,M,36-45,16,B,1,0,16840
1002378,P00255842,M,26-35,3,C,1,1,16497
1002382,P00115842,M,51-55,13,B,1,0,20861
1002384,P00124642,M,36-45,17,C,1,0,20280
1002402,P00246842,M,46-50,17,B,4+,0,8103
1002406,P00302642,F,55+,12,C,1,1,20271
1001354,P00115842,F,26-35,2,B,3,0,12768
1002020,P00285242,M,26-35,7,B,0,1,13197
1002030,P00174842,M,26-35,4,B,1,0,12761
1001372,P00301542,M,0-17,10,B,1,0,4036
1001372,P00255842,M,0-17,10,B,1,0,12278
1002050,P00298442,F,36-45,3,C,2,0,20904
1002050,P00301542,F,36-45,3,C,2,0,8068
1001086,P00312842,M,18-25,4,A,2,0,12317
1001088,P00301542,F,0-17,10,A,3,0,12781
1002064,P00344542,M,36-45,1,C,1,0,12812
1001110,P00250342,F,55+,6,B,3,1,16360
1001420,P00359142,M,18-25,4,C,3,0,8359
1001428,P00115842,F,46-50,11,C,2,1,16468
1002086,P00246942,M,36-45,14,C,3,0,12967
1002098,P00018542,M,36-45,20,A,0,1,12578
1002106,P00359142,F,18-25,20,A,3,1,4561
1002106,P00255842,F,18-25,20,A,3,1,8497
1001128,P00199642,M,26-35,1,A,2,0,16737
1001136,P00255842,F,36-45,7,C,3,0,12279
1001470,P00163042,M,18-25,4,A,1,1,8153
1001782,P00255842,M,46-50,0,C,1,1,16540
1002116,P00052742,M,18-25,4,B,4+,1,12549
1002124,P00298442,M,26-35,0,B,1,1,20275
1001142,P00355642,M,18-25,1,B,1,0,12569
1001146,P00046942,F,18-25,16,B,2,1,12293
1001146,P00261542,F,18-25,16,B,2,1,16258
1001146,P00012842,F,18-25,16,B,2,1,4553
1001150,P00327342,F,26-35,20,A,1,0,8439
1001150,P00298442,F,26-35,20,A,1,0,12373
1001486,P00263442,M,26-35,16,C,4+,1,12302
1001812,P00344542,F,26-35,12,A,4+,1,16463
1002142,P00302642,F,46-50,14,C,2,1,12527
1002156,P00250342,M,18-25,19,C,4+,0,16332
1002158,P00199642,M,26-35,12,A,1,1,20256
1001160,P00263442,M,18-25,14,C,1,0,16377
1001164,P00031142,F,26-35,19,A,1,1,12247
1001170,P00286142,M,55+,3,A,2,1,16420
1001170,P00200342,M,55+,3,A,2,1,16197
1001516,P00302642,F,26-35,12,B,1,0,12837
1002172,P00012842,M,18-25,20,B,2,0,8395
1001546,P00250342,M,26-35,4,A,4+,1,16541
1000116,P00300042,M,26-35,17,C,2,1,12503
1000506,P00279442,M,26-35,16,C,1,0,12099
1000512,P00280342,M,36-45,0,C,1,1,20960
1000516,P00263442,F,55+,14,C,2,0,12420
1005468,P00200342,M,26-35,12,A,1,0,16537
1005792,P00115842,M,26-35,17,B,1,1,12508
1000518,P00047742,F,36-45,12,C,4+,0,16477
1000520,P00115842,F,36-45,20,A,2,0,16867
1000524,P00344542,M,18-25,0,A,0,0,16706
1000524,P00359142,M,18-25,0,A,0,0,4691
1000166,P00302642,M,18-25,4,B,1,1,12462
1000188,P00090542,M,55+,16,C,2,0,8848
1005536,P00261542,M,26-35,16,B,2,1,20581
1005846,P00263442,M,46-50,16,C,1,1,12661
1000192,P00255842,M,18-25,1,B,2,0,20750
1000208,P00327342,M,36-45,17,C,1,1,16657
1000652,P00325242,M,18-25,20,C,3,0,12575
1000658,P00279442,F,26-35,0,B,1,0,12242
1000216,P00124642,M,46-50,13,B,1,0,16715
1000218,P00298442,M,36-45,14,C,3,1,12539
1005902,P00090542,M,51-55,16,C,2,1,12128
1000242,P00312842,F,18-25,4,A,3,0,12902
1000264,P00115842,M,36-45,0,B,1,1,12762
1000638,P00298442,M,26-35,6,C,1,1,16530
1005580,P00200142,M,46-50,7,B,4+,0,16690
1005592,P00255842,M,26-35,1,A,4+,1,20571
1005916,P00023442,M,51-55,20,B,1,1,12408
1005916,P00277242,M,51-55,20,B,1,1,12707
1005916,P00203142,M,51-55,20,B,1,1,12238
1005916,P00174842,M,51-55,20,B,1,1,10386
1005916,P00288642,M,51-55,20,B,1,1,12414
1000678,P00255842,M,26-35,0,A,0,1,20666
1000690,P00288742,M,26-35,12,C,3,0,20567
1005626,P00342942,M,55+,16,B,3,0,10632
1005626,P00174842,M,55+,16,B,3,0,13146
1005954,P00280342,M,46-50,11,A,2,1,12630
1000300,P00298442,M,26-35,7,B,4+,1,20331
1005262,P00288742,F,26-35,14,C,2,0,8397
1000324,P00255842,M,36-45,17,B,0,1,20961
1000326,P00261542,M,51-55,11,B,1,1,12303
1005978,P00174842,M,36-45,1,B,2,0,10362
1006000,P00052742,M,46-50,17,B,2,1,12685
1005324,P00124642,M,26-35,7,C,0,1,20481
1005682,P00210742,M,18-25,0,B,2,0,12683
1000366,P00298542,M,51-55,15,B,1,1,8691
1005714,P00255842,M,36-45,2,B,1,0,20729
1006036,P00286142,F,26-35,15,B,4+,1,16274
1006036,P00036442,F,26-35,15,B,4+,1,16180
1000398,P00124642,M,26-35,17,B,3,1,16560
1005362,P00200142,M,36-45,13,C,1,0,8330
1005726,P00246842,M,26-35,1,C,0,0,10432
1000028,P00115842,F,26-35,1,C,2,1,8845
1000424,P00261542,M,26-35,17,A,3,0,20194
1000424,P00124642,M,26-35,17,A,3,0,20432
1000456,P00261542,M,36-45,0,A,0,0,12214
1005398,P00255842,M,55+,17,C,4+,1,20718
1005424,P00279442,F,36-45,2,C,2,0,16274
1000062,P00124642,F,36-45,3,A,1,0,12887
1000062,P00288642,F,36-45,3,A,1,0,16558
1000090,P00263542,M,55+,13,C,1,0,12591
1000092,P00301542,F,18-25,4,B,1,0,4516
1000092,P00263442,F,18-25,4,B,1,0,12343
1000474,P00018542,M,26-35,17,B,1,0,12805
1000480,P00355642,F,18-25,4,C,1,0,8377
1000482,P00344542,M,26-35,14,A,2,1,12274
1005438,P00255842,M,26-35,14,C,4+,0,20496
1004726,P00259942,F,36-45,16,C,2,1,16896
1005084,P00255842,M,18-25,4,B,1,0,4507
1004026,P00046942,M,26-35,7,C,2,0,12512
1004356,P00327342,M,36-45,16,C,0,1,8173
1004362,P00124642,M,26-35,17,B,4+,0,12333
1004732,P00285042,M,26-35,14,B,2,1,8250
1004734,P00263542,M,51-55,1,B,1,1,20199
1004736,P00202942,M,18-25,20,A,1,1,16360
1004736,P00064142,M,18-25,20,A,1,1,8806
1004378,P00300042,M,18-25,17,B,4+,0,12146
1004778,P00259942,M,26-35,0,C,1,1,20614
1005120,P00288642,M,51-55,7,A,2,0,12228
1004042,P00298542,M,36-45,15,B,3,1,12431
1004044,P00255842,F,36-45,3,B,1,0,20897
1004394,P00250342,M,26-35,4,C,1,0,16619
1004404,P00263542,M,26-35,1,B,1,0,20741
1004408,P00298542,F,46-50,2,B,1,1,16135
1004408,P00288642,F,46-50,2,B,1,1,16360
1004408,P00265042,F,46-50,2,B,1,1,12175
1004790,P00031142,F,26-35,2,A,4+,1,20838
1004796,P00259942,M,36-45,7,A,4+,1,12313
1004802,P00298542,M,55+,1,B,3,1,12823
1004062,P00355542,M,26-35,7,C,1,0,8645
1004064,P00331842,M,46-50,0,A,1,1,8742
1004418,P00348742,F,51-55,0,A,2,0,20857
1004808,P00124642,M,36-45,0,A,1,1,12495
1004808,P00302642,M,36-45,0,A,1,1,12712
1005146,P00255842,M,55+,1,A,0,0,12396
1005162,P00255842,M,26-35,17,A,1,1,16867
1004448,P00298542,M,26-35,14,A,0,0,20619
1004448,P00090542,M,26-35,14,A,0,0,20419
1005184,P00028342,M,18-25,20,B,4+,1,8552
1005186,P00255842,M,36-45,12,C,2,0,20526
1004094,P00355642,M,26-35,17,C,3,0,20552
1004106,P00344542,M,26-35,16,C,1,0,12698
1004472,P00288642,F,46-50,16,B,0,1,16352
1004472,P00002342,F,46-50,16,B,0,1,16490
1004850,P00255842,F,46-50,3,C,2,0,20341
1005236,P00115842,M,26-35,14,C,1,1,16494
1005236,P00124642,M,26-35,14,C,1,1,16723
1005244,P00255842,M,18-25,4,C,1,0,16550
1004116,P00302642,M,36-45,7,A,2,0,16208
1004116,P00355642,M,36-45,7,A,2,0,16574
1004126,P00288642,M,26-35,17,B,1,0,12158
1004482,P00259942,F,36-45,1,A,1,0,16629
1004482,P00200142,F,36-45,1,A,1,0,16911
1003824,P00288642,M,26-35,17,A,3,1,12893
1003824,P00124642,M,26-35,17,A,3,1,8264
1004146,P00174842,M,36-45,17,C,2,1,10431
1004496,P00300042,M,46-50,2,C,4+,0,16303
1004506,P00261542,M,51-55,16,B,2,0,16336
1004914,P00255842,F,26-35,1,B,4+,0,20302
1003842,P00152542,F,36-45,16,B,4+,0,12108
1004186,P00302642,M,26-35,7,B,1,1,12536
1004508,P00348742,M,26-35,20,A,2,0,16371
1004510,P00202342,M,46-50,7,A,4+,1,12324
1003850,P00046942,M,18-25,3,B,0,0,16514
1003864,P00277242,M,51-55,20,C,0,1,20262
1004204,P00255842,M,36-45,7,C,4+,0,16719
1004964,P00344542,M,36-45,0,A,1,1,12331
1004232,P00312842,F,36-45,20,B,0,1,8130
1004238,P00261542,M,36-45,16,B,3,0,20407
1004248,P00250342,M,26-35,4,C,1,0,16257
1003916,P00171042,M,26-35,4,A,2,1,20669
1004266,P00300042,M,55+,13,C,1,1,16663
1004268,P00090542,F,46-50,20,B,3,0,20756
1004274,P00124642,F,46-50,1,C,3,1,16656
1004276,P00231242,F,46-50,0,C,4+,1,16354
1004600,P00279442,M,26-35,0,C,2,1,12574
1005000,P00255842,M,26-35,4,B,4+,0,16242
1003934,P00028342,M,26-35,0,B,2,0,8701
1004628,P00246842,F,55+,6,C,4+,1,7764
